"";"species";"g";"ntraits";"d";"pop";"dims";"ndims";"traitgroups";"emean";"emin";"emax";"cmean";"div";"edelta";"cdelta";"theta"
"247";"Senecio_pinnatifolius";"Senecio pinnatifolius: Dune";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W4";NA;NA;NA;1,54945976385044;0,137435125494609;8,89234414966926;0,435358629426491;70,9396168222633;2,41458226385176;1,02920996313797;89,1455357082542
"248";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D0";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;41,1680695055968;11,6424309028882;4,96492387935762;81,6064817203652
"249";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D1";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;35,4783870110598;16,029122947333;4,72136860859187;70,5649205609513
"250";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D3";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;30,9375278380609;9,54799175782384;3,14632087022678;88,8920032347987
"251";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D4";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;41,9446344624126;15,0454412400706;8,55376010111082;78,0563715982495
"252";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H0";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;36,6526630067501;26,9736847372849;7,22855544095196;51,2650975359465
"253";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H1";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;24,5396381733879;45,2625666279462;14,8853523991302;28,6518060335648
"254";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H2";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;19,0559041187439;8,39347346700236;2,12251615845699;78,3808619712711
"255";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H5";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;31,038367595737;14,8254216042952;5,11091732952727;67,8630179142484
"256";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T1";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;69,3046559136576;21,4260395287571;4,43987507800521;62,7112521954786
"257";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T13";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;64,8979234789019;15,572280831759;6,27412076427655;77,8192654887652
"258";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T5";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;52,3691808655368;11,8731452378217;2,70206499645793;77,9531903971542
"259";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T9";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;72,3206865915832;19,5473559947258;4,6101656985777;66,0213002644753
"260";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W1";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;105,96303711255;44,5429414212144;4,09300774019554;29,1927055401233
"261";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W2";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;114,475980738847;44,187081430892;2,91110781950077;29,5521830623917
"262";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W3";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;113,991290056925;45,6280670322535;3,76368896469978;27,5925448832008
"263";"Senecio_pinnatifolius";"Senecio pinnatifolius: Head";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W4";NA;NA;NA;9,94816231792147;0,228969065186964;56,7950372171937;0,99160349154499;97,5563244056422;40,7771714464518;4,21416232776485;35,0160914440486
"264";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D0";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;44,0806364852484;3,13259521717993;1,92449641809491;51,7843769548222
"265";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D1";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;47,0539469085481;2,98756688827166;2,20044647510464;57,0078723214342
"266";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D3";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;40,163089565964;3,33837743805598;2,27515714328213;52,6847850706451
"267";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D4";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;26,4814453752604;2,5277955745321;1,59550308752809;64,0171112636702
"268";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H0";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;79,4646564172805;3,91765361077866;2,67044134090567;41,0064620015238
"269";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H1";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;72,7852529181392;3,40249504802371;2,44854498665084;50,450132113784
"270";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H2";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;59,9827024875751;3,91467875512937;2,03912720402159;40,4751969724838
"271";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H5";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;79,155264281084;3,91241426199768;2,06547587539352;39,2722307510059
"272";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T1";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;6,42956115102927;1,08418915125455;0,539371461468416;88,6887485594816
"273";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T13";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;22,0598681312303;1,76125192097773;1,09537593159305;72,7217856451393
"274";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T5";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;33,7036060866011;2,73002172105559;1,02503984651331;53,4773232157981
"275";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T9";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;6,87350269731347;1,37266012644114;0,748722510315338;69,510281767761
"276";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W1";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;142,32714489926;2,20963023212464;1,51626535019255;66,7065818882541
"277";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W2";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;152,658659982395;2,06169310850126;1,36087128472392;69,2342686333459
"278";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W3";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;158,135717473491;2,16645787682911;1,46256537127369;67,4657208343406
"279";"Senecio_pinnatifolius";"Senecio pinnatifolius: Table";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W4";NA;NA;NA;1,2894020712664;0,132460775363622;5,36502101114544;0,510740774077339;116,876295253704;1,98834572973117;1,47397274658899;71,3545770018515
"280";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D0";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;60,0514216518407;24,3862226496928;8,33134259156644;24,2311807445398
"281";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D1";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;52,5174131726619;25,1919841702298;6,89968149551447;21,5350275140458
"282";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D3";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;63,2179885925217;25,0735709713015;6,1454484856056;21,6802554609318
"283";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"D4";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;59,3740008259303;27,1359609855347;13,9775931717583;13,6142625196768
"284";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H0";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;78,1486432307838;13,3515108329467;3,36796136072526;52,2297989600024
"285";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H1";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;63,3475889927212;15,7443873521228;4,71645949651299;46,8267321761986
"286";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H2";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;88,2848374864649;19,8137542035728;5,43077840184647;36,5428865676215
"287";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"H5";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;85,6369849742832;14,4708402163575;3,20233576805647;48,771534638289
"288";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T1";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;80,7494088862421;26,251745716535;11,7872756926723;17,5213788588723
"289";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T13";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;73,8780049262107;25,7080687514632;8,66217571310701;19,8644428267154
"290";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T5";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;80,8791154903848;23,792233230945;5,21993185295801;25,8407768335761
"291";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"T9";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;84,4062781289767;25,8450210771227;9,06187673616308;19,1209213671682
"292";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W1";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;32,5903908470639;20,8075131855632;8,46179923902738;38,8245897808309
"293";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W2";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;28,3836944368696;23,8419987123892;14,8622274695914;32,8921731432515
"294";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W3";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;36,5356229031229;23,9528945997277;10,5649228931926;30,1977991063406
"295";"Senecio_pinnatifolius";"Senecio pinnatifolius: Wood";10;"Senecio pinnatifolius: Walter et al 2018 greenhouse";"W4";NA;NA;NA;5,75580478012321;0,140994443565117;28,5148548767807;1,01194017619207;18,026102886291;9,95817003327553;2,59851488110335;59,7597830639039
"296";"Arabidopsis_lyrata";"Arabidopsis lyrata: SPIT";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUC";NA;NA;NA;5,72942942851373;0,631512052008331;16,5046341825568;2,20557455869544;27,231600911713;14,7711178470208;11,4243994889836;22,017414318139
"297";"Arabidopsis_lyrata";"Arabidopsis lyrata: SPIT";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUS";NA;NA;NA;5,72942942851373;0,631512052008331;16,5046341825568;2,20557455869544;15,6153023984028;10,285419238952;4,28978080502146;43,5357117241848
"298";"Arabidopsis_lyrata";"Arabidopsis lyrata: SPIT";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"VIS";NA;NA;NA;5,72942942851373;0,631512052008331;16,5046341825568;2,20557455869544;6,93760289683301;2,96813703480482;1,7268203359946;76,4746305621498
"299";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUC";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"SPIT";NA;NA;NA;1,09316730173455;0,355702485795123;1,86279861682067;0,840138587692133;31,4882473352407;1,63088416573554;1,32845155592788;26,4377627947752
"300";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUC";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUS";NA;NA;NA;1,09316730173455;0,355702485795123;1,86279861682067;0,840138587692133;16,7251030493056;1,83145735994969;1,7740483335574;11,3270381446313
"301";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUC";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"VIS";NA;NA;NA;1,09316730173455;0,355702485795123;1,86279861682067;0,840138587692133;32,9667696137896;1,67805271802676;1,44793972194084;28,3086717163977
"302";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"SPIT";NA;NA;NA;2,71301289280849;0,183306806285719;8,28535757655845;0,747737449151557;15,0761926122941;3,67474772966621;1,56469478841608;56,5289233387559
"303";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUC";NA;NA;NA;2,71301289280849;0,183306806285719;8,28535757655845;0,747737449151557;18,8292660615324;7,37301702277878;3,7005284246804;21,6735365998899
"304";"Arabidopsis_lyrata";"Arabidopsis lyrata: STUS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"VIS";NA;NA;NA;2,71301289280849;0,183306806285719;8,28535757655845;0,747737449151557;13,2019595961576;3,17515700057545;2,06327651154004;62,7696855659989
"305";"Arabidopsis_lyrata";"Arabidopsis lyrata: VIS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"SPIT";NA;NA;NA;4,72994787060286;0,2112738909513;12,1873120334325;1,12005831399249;7,2536381340936;3,13282423534758;0,883681877480298;72,6238909100205
"306";"Arabidopsis_lyrata";"Arabidopsis lyrata: VIS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUC";NA;NA;NA;4,72994787060286;0,2112738909513;12,1873120334325;1,12005831399249;29,7446112662188;9,16439390050117;7,4249238809566;42,4828861287844
"307";"Arabidopsis_lyrata";"Arabidopsis lyrata: VIS";4;"Arabidopsis lyrata: Puentes et al. 2016 common garden";"STUS";NA;NA;NA;4,72994787060286;0,2112738909513;12,1873120334325;1,12005831399249;12,7924377652443;6,49515595541271;5,48550467862781;67,0929453749545
"308";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"MDDB";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;14,565791638266;3,30013284912987;1,04858040304091;25,3515228391741
"309";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NJHP";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;5,0551436042371;0,771364183471933;0,418282929870523;86,1099494728272
"310";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NJPT";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;11,0542893668164;1,06078409994893;0,793424420340565;87,2272700521485
"311";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NYCH";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;4,74196727765932;2,40242173509056;0,628668312401597;42,4021504650498
"312";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NYLV";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;13,4085788651836;2,39393151065886;1,01051275052265;46,4727101060621
"313";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NYSC";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;5,72078519261607;0,62507264158583;0,338777109403077;77,9736448354777
"314";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"NYWM";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;7,2385736346819;3,16899275010868;0,909415888776128;27,9934868440433
"315";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"OHBV";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;16,5327312904904;1,36245492264523;0,722471265849965;69,5708999396652
"316";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"OHSF";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;8,07874815945969;0,974671931372071;0,517111533547168;80,9834825405127
"317";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONDM";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;7,38341528050736;0,975003434857042;0,518838165807914;86,0258024080692
"318";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONEC";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;24,030264856533;2,41043805162998;1,08892080200826;46,6454221451908
"319";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONLG";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;6,31801801872478;0,513607652670036;0,332826371631868;86,6513642818264
"320";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONNO";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;16,4082018921139;1,66083406374665;0,802574883477085;61,8373631463395
"321";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONPG";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;15,5801383580587;1,40560765586129;0,634813090299132;64,8351992420842
"322";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONRO";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;12,922239375312;1,40566063049359;0,671516004034675;66,9440972952322
"323";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONRP";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;5,13795333128169;2,19940694977872;0,555197333199217;46,1200489685795
"324";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONTI";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;6,42862791974382;1,22832283779028;0,698765481610506;72,4145840643797
"325";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"ONWH";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;15,0172366566518;1,56009368074464;0,981100383120153;65,2848523892322
"326";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"PACL";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;8,88758300510211;2,62135648002553;1,70425669726368;44,0075523763468
"327";"Lythrum_salicaria";"Lythrum salicaria: 20 pops";7;"Lythrum salicaria: Colautti and Barrett 2011 greenhouse";"PASR";NA;NA;NA;0,922535458852202;0,0507757758456108;3,97578174229399;0,255693243333577;12,8987132623948;2,82619969536128;1,20856797094381;38,0771166465721
"328";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"B";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;1,81616337289036;0,656422077493532;0,584906246855017;17,3992503930535
"329";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"C";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;3,24786187849314;0,6372863262471;0,545134507674547;21,0734284854717
"330";"Silene_latifolia";"Silene latifolia: 3 pops";2;"Silene latifolia: Yu et al 2011 greenhouse";"Z";"lin";1;"flo";0,459353887282652;0,219367531246144;0,69934024331916;0,425131995162537;5,40045667987385;0,641582527203378;0,553585586800198;20,2974527951429
